,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,rand_seed,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,id,imbalance
7,76.0,115.0,137.0,145.0,150.0,153.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,62.772518157958984,2.0,20,16,20,ic0_ti28,24.893893051147458
8,76.0,122.0,142.0,149.0,153.0,153.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,62.54667282104492,2.0,20,16,20,ic0_ti28,24.893893051147458
9,76.0,105.0,125.0,128.0,130.0,131.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,62.686065673828125,2.0,20,16,20,ic0_ti28,24.893893051147458
10,76.0,117.0,136.0,139.0,139.0,140.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,62.71528625488281,2.0,20,16,20,ic0_ti28,24.893893051147458
11,76.0,175.0,529.0,1403.0,3609.0,8698.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.013946533203125,2.0,20,16,20,ic0_ti28,24.893893051147458
12,76.0,175.0,483.0,1348.0,3495.0,8113.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.981197357177734,2.0,20,16,20,ic0_ti28,24.893893051147458
13,76.0,176.0,607.0,1731.0,4347.0,9935.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.010643005371094,2.0,20,16,20,ic0_ti28,24.893893051147458
14,76.0,201.0,640.0,1812.0,4753.0,11090.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0611572265625,2.0,20,16,20,ic0_ti28,24.893893051147458
15,76.0,196.0,593.0,1505.0,3737.0,8966.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.982421875,2.0,20,16,20,ic0_ti28,24.893893051147458
16,76.0,208.0,627.0,1706.0,4348.0,10268.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.09112548828125,2.0,20,16,20,ic0_ti28,24.893893051147458
17,76.0,218.0,575.0,1698.0,4358.0,10323.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.93623352050781,2.0,20,16,20,ic0_ti28,24.893893051147458
18,76.0,189.0,601.0,1621.0,4181.0,9889.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02260971069336,2.0,20,16,20,ic0_ti28,24.893893051147458
19,76.0,202.0,606.0,1518.0,3804.0,9007.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.06767272949219,2.0,20,16,20,ic0_ti28,24.893893051147458
0,76.0,137.0,237.0,309.0,351.0,365.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.03905487060547,2.0,20,16,20,ic0_ti29,25.408473587036134
1,76.0,165.0,441.0,1253.0,3337.0,8114.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.03905487060547,2.0,20,16,20,ic0_ti29,25.408473587036134
2,76.0,107.0,128.0,134.0,134.0,135.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.24159622192383,2.0,20,16,20,ic0_ti29,25.408473587036134
3,76.0,107.0,134.0,141.0,142.0,143.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.24365234375,2.0,20,16,20,ic0_ti29,25.408473587036134
4,76.0,98.0,117.0,127.0,132.0,132.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.250370025634766,2.0,20,16,20,ic0_ti29,25.408473587036134
5,76.0,109.0,152.0,170.0,183.0,186.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.37251663208008,2.0,20,16,20,ic0_ti29,25.408473587036134
6,76.0,113.0,148.0,161.0,166.0,167.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.202720642089844,2.0,20,16,20,ic0_ti29,25.408473587036134
7,76.0,112.0,137.0,141.0,143.0,144.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.3435173034668,2.0,20,16,20,ic0_ti29,25.408473587036134
8,76.0,122.0,150.0,159.0,162.0,163.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.11612319946289,2.0,20,16,20,ic0_ti29,25.408473587036134
9,76.0,105.0,133.0,162.0,169.0,171.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.29146957397461,2.0,20,16,20,ic0_ti29,25.408473587036134
10,76.0,117.0,149.0,165.0,167.0,167.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.31646728515625,2.0,20,16,20,ic0_ti29,25.408473587036134
11,76.0,174.0,547.0,1429.0,3742.0,9119.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02821350097656,2.0,20,16,20,ic0_ti29,25.408473587036134
12,76.0,191.0,533.0,1406.0,3482.0,8215.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99736404418945,2.0,20,16,20,ic0_ti29,25.408473587036134
13,76.0,186.0,567.0,1545.0,3955.0,9342.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02376937866211,2.0,20,16,20,ic0_ti29,25.408473587036134
14,76.0,197.0,639.0,1804.0,4639.0,10849.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.075042724609375,2.0,20,16,20,ic0_ti29,25.408473587036134
15,76.0,207.0,670.0,1728.0,4357.0,9800.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.997833251953125,2.0,20,16,20,ic0_ti29,25.408473587036134
16,76.0,195.0,520.0,1376.0,3351.0,7841.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.1038703918457,2.0,20,16,20,ic0_ti29,25.408473587036134
17,76.0,210.0,613.0,1805.0,4855.0,11633.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9485969543457,2.0,20,16,20,ic0_ti29,25.408473587036134
18,76.0,169.0,447.0,1206.0,3098.0,7530.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.035545349121094,2.0,20,16,20,ic0_ti29,25.408473587036134
19,76.0,221.0,634.0,1625.0,3968.0,9273.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08346176147461,2.0,20,16,20,ic0_ti29,25.408473587036134
0,76.0,132.0,224.0,275.0,292.0,296.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.0493278503418,2.0,20,16,20,ic0_ti30,26.037352371215817
1,76.0,169.0,488.0,1242.0,3062.0,7057.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0493278503418,2.0,20,16,20,ic0_ti30,26.037352371215817
2,76.0,112.0,130.0,136.0,141.0,143.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.916805267333984,2.0,20,16,20,ic0_ti30,26.037352371215817
3,76.0,103.0,117.0,122.0,123.0,123.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.90899658203125,2.0,20,16,20,ic0_ti30,26.037352371215817
4,76.0,102.0,123.0,136.0,143.0,145.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.92991638183594,2.0,20,16,20,ic0_ti30,26.037352371215817
5,76.0,105.0,140.0,158.0,165.0,166.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.04643249511719,2.0,20,16,20,ic0_ti30,26.037352371215817
6,76.0,120.0,152.0,159.0,160.0,160.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.87019729614258,2.0,20,16,20,ic0_ti30,26.037352371215817
7,76.0,107.0,136.0,148.0,152.0,152.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.03202056884766,2.0,20,16,20,ic0_ti30,26.037352371215817
8,76.0,118.0,140.0,150.0,153.0,155.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.78218078613281,2.0,20,16,20,ic0_ti30,26.037352371215817
9,76.0,107.0,135.0,138.0,140.0,140.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.948699951171875,2.0,20,16,20,ic0_ti30,26.037352371215817
10,76.0,123.0,143.0,150.0,151.0,152.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,63.98354721069336,2.0,20,16,20,ic0_ti30,26.037352371215817
11,76.0,175.0,430.0,1119.0,2905.0,7319.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99587631225586,2.0,20,16,20,ic0_ti30,26.037352371215817
12,76.0,184.0,524.0,1432.0,3579.0,8470.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.969974517822266,2.0,20,16,20,ic0_ti30,26.037352371215817
13,76.0,203.0,637.0,1864.0,4675.0,10788.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9956169128418,2.0,20,16,20,ic0_ti30,26.037352371215817
14,76.0,197.0,710.0,1931.0,4933.0,11317.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04974365234375,2.0,20,16,20,ic0_ti30,26.037352371215817
15,76.0,194.0,613.0,1608.0,4053.0,9665.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.96949005126953,2.0,20,16,20,ic0_ti30,26.037352371215817
16,76.0,208.0,528.0,1313.0,3038.0,7088.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.07762145996094,2.0,20,16,20,ic0_ti30,26.037352371215817
17,76.0,211.0,625.0,1658.0,4308.0,10016.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.92139434814453,2.0,20,16,20,ic0_ti30,26.037352371215817
18,76.0,181.0,437.0,1106.0,2828.0,6733.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01024627685547,2.0,20,16,20,ic0_ti30,26.037352371215817
19,76.0,221.0,627.0,1638.0,4224.0,10001.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0553092956543,2.0,20,16,20,ic0_ti30,26.037352371215817
0,76.0,127.0,214.0,272.0,294.0,301.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.010711669921875,2.0,20,16,20,ic0_ti31,26.728691482543944
1,76.0,166.0,484.0,1214.0,2996.0,7354.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.010711669921875,2.0,20,16,20,ic0_ti31,26.728691482543944
2,76.0,109.0,131.0,144.0,146.0,148.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.67330169677734,2.0,20,16,20,ic0_ti31,26.728691482543944
3,76.0,102.0,116.0,121.0,121.0,121.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.6672592163086,2.0,20,16,20,ic0_ti31,26.728691482543944
4,76.0,101.0,122.0,129.0,133.0,134.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.71411895751953,2.0,20,16,20,ic0_ti31,26.728691482543944
5,76.0,102.0,131.0,145.0,150.0,152.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.81520080566406,2.0,20,16,20,ic0_ti31,26.728691482543944
6,76.0,106.0,134.0,147.0,150.0,150.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.64895629882812,2.0,20,16,20,ic0_ti31,26.728691482543944
7,76.0,115.0,147.0,168.0,175.0,179.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.79829406738281,2.0,20,16,20,ic0_ti31,26.728691482543944
8,76.0,121.0,159.0,165.0,166.0,166.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.54559326171875,2.0,20,16,20,ic0_ti31,26.728691482543944
9,76.0,98.0,120.0,132.0,135.0,135.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.69957733154297,2.0,20,16,20,ic0_ti31,26.728691482543944
10,76.0,112.0,133.0,140.0,145.0,145.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,64.75408935546875,2.0,20,16,20,ic0_ti31,26.728691482543944
11,76.0,180.0,456.0,1319.0,3408.0,8381.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99758529663086,2.0,20,16,20,ic0_ti31,26.728691482543944
12,76.0,186.0,479.0,1194.0,2942.0,6841.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.96426773071289,2.0,20,16,20,ic0_ti31,26.728691482543944
13,76.0,204.0,576.0,1558.0,3915.0,9405.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99580383300781,2.0,20,16,20,ic0_ti31,26.728691482543944
14,76.0,197.0,582.0,1638.0,4312.0,10584.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04879379272461,2.0,20,16,20,ic0_ti31,26.728691482543944
15,76.0,199.0,590.0,1593.0,4161.0,9641.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.96682357788086,2.0,20,16,20,ic0_ti31,26.728691482543944
16,76.0,205.0,596.0,1578.0,3982.0,9217.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.07514572143555,2.0,20,16,20,ic0_ti31,26.728691482543944
17,76.0,209.0,584.0,1656.0,4378.0,10305.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.91930389404297,2.0,20,16,20,ic0_ti31,26.728691482543944
18,76.0,176.0,556.0,1433.0,3744.0,8898.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00644302368164,2.0,20,16,20,ic0_ti31,26.728691482543944
19,76.0,217.0,564.0,1413.0,3680.0,8640.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0553092956543,2.0,20,16,20,ic0_ti31,26.728691482543944
0,76.0,138.0,239.0,299.0,332.0,343.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.01356506347656,2.0,20,16,20,ic0_ti32,27.386827850341795
1,76.0,171.0,445.0,1168.0,3035.0,7306.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01356506347656,2.0,20,16,20,ic0_ti32,27.386827850341795
2,76.0,102.0,127.0,147.0,150.0,150.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.4168472290039,2.0,20,16,20,ic0_ti32,27.386827850341795
3,76.0,102.0,113.0,118.0,119.0,120.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.40933227539062,2.0,20,16,20,ic0_ti32,27.386827850341795
4,76.0,117.0,145.0,156.0,161.0,162.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.44511413574219,2.0,20,16,20,ic0_ti32,27.386827850341795
5,76.0,98.0,136.0,142.0,142.0,142.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.52581024169922,2.0,20,16,20,ic0_ti32,27.386827850341795
6,76.0,102.0,118.0,125.0,130.0,130.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.37890625,2.0,20,16,20,ic0_ti32,27.386827850341795
7,76.0,111.0,139.0,146.0,149.0,149.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.53242492675781,2.0,20,16,20,ic0_ti32,27.386827850341795
8,76.0,116.0,141.0,146.0,147.0,147.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.29351043701172,2.0,20,16,20,ic0_ti32,27.386827850341795
9,76.0,101.0,119.0,132.0,133.0,133.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.45738983154297,2.0,20,16,20,ic0_ti32,27.386827850341795
10,76.0,120.0,138.0,146.0,147.0,147.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.47856140136719,2.0,20,16,20,ic0_ti32,27.386827850341795
11,76.0,169.0,461.0,1134.0,2717.0,6631.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.999488830566406,2.0,20,16,20,ic0_ti32,27.386827850341795
12,76.0,178.0,467.0,1249.0,3214.0,7638.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.97149658203125,2.0,20,16,20,ic0_ti32,27.386827850341795
13,76.0,188.0,582.0,1669.0,4210.0,10023.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00056076049805,2.0,20,16,20,ic0_ti32,27.386827850341795
14,76.0,193.0,641.0,1773.0,4611.0,10818.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.052978515625,2.0,20,16,20,ic0_ti32,27.386827850341795
15,76.0,199.0,623.0,1608.0,4162.0,10110.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.97024917602539,2.0,20,16,20,ic0_ti32,27.386827850341795
16,76.0,208.0,603.0,1635.0,4077.0,9574.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08085250854492,2.0,20,16,20,ic0_ti32,27.386827850341795
17,76.0,214.0,589.0,1567.0,4037.0,9500.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.92367935180664,2.0,20,16,20,ic0_ti32,27.386827850341795
18,76.0,161.0,415.0,1010.0,2623.0,6395.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01176834106445,2.0,20,16,20,ic0_ti32,27.386827850341795
19,76.0,219.0,606.0,1638.0,4086.0,9554.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.05854415893555,2.0,20,16,20,ic0_ti32,27.386827850341795
0,76.0,139.0,234.0,294.0,332.0,341.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.054080963134766,2.0,20,16,20,ic0_ti33,27.53864631652832
1,76.0,168.0,400.0,941.0,2294.0,5424.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.054080963134766,2.0,20,16,20,ic0_ti33,27.53864631652832
2,76.0,102.0,138.0,148.0,153.0,153.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.47771453857422,2.0,20,16,20,ic0_ti33,27.53864631652832
3,76.0,106.0,127.0,137.0,137.0,137.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.48463439941406,2.0,20,16,20,ic0_ti33,27.53864631652832
4,76.0,114.0,140.0,147.0,147.0,147.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.50550079345703,2.0,20,16,20,ic0_ti33,27.53864631652832
5,76.0,105.0,136.0,147.0,150.0,150.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.58174133300781,2.0,20,16,20,ic0_ti33,27.53864631652832
6,76.0,106.0,138.0,158.0,162.0,164.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.46807861328125,2.0,20,16,20,ic0_ti33,27.53864631652832
7,76.0,104.0,126.0,133.0,135.0,135.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.61080932617188,2.0,20,16,20,ic0_ti33,27.53864631652832
8,76.0,115.0,159.0,182.0,190.0,190.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.32283782958984,2.0,20,16,20,ic0_ti33,27.53864631652832
9,76.0,104.0,132.0,140.0,144.0,145.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.5450439453125,2.0,20,16,20,ic0_ti33,27.53864631652832
10,76.0,115.0,148.0,157.0,158.0,159.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,65.55559539794922,2.0,20,16,20,ic0_ti33,27.53864631652832
11,76.0,192.0,496.0,1320.0,3347.0,8085.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.89429473876953,2.0,20,16,20,ic0_ti33,27.53864631652832
12,76.0,187.0,508.0,1309.0,3244.0,7538.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.873722076416016,2.0,20,16,20,ic0_ti33,27.53864631652832
13,76.0,199.0,590.0,1644.0,4085.0,9464.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.90792465209961,2.0,20,16,20,ic0_ti33,27.53864631652832
14,76.0,179.0,516.0,1421.0,3747.0,9008.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.95653533935547,2.0,20,16,20,ic0_ti33,27.53864631652832
15,76.0,207.0,627.0,1547.0,3626.0,8479.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.87723159790039,2.0,20,16,20,ic0_ti33,27.53864631652832
16,76.0,204.0,664.0,1702.0,4235.0,9874.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.97394943237305,2.0,20,16,20,ic0_ti33,27.53864631652832
17,76.0,223.0,677.0,1880.0,4729.0,11104.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.81601333618164,2.0,20,16,20,ic0_ti33,27.53864631652832
18,76.0,169.0,546.0,1527.0,3956.0,9458.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9073371887207,2.0,20,16,20,ic0_ti33,27.53864631652832
19,76.0,221.0,614.0,1792.0,4706.0,11109.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9584846496582,2.0,20,16,20,ic0_ti33,27.53864631652832
0,76.0,137.0,229.0,293.0,331.0,348.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.95421600341797,2.0,20,16,20,ic0_ti34,28.037865829467776
1,76.0,154.0,398.0,1187.0,3108.0,7750.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.95421600341797,2.0,20,16,20,ic0_ti34,28.037865829467776
2,76.0,112.0,140.0,152.0,155.0,156.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.14921569824219,2.0,20,16,20,ic0_ti34,28.037865829467776
3,76.0,105.0,116.0,122.0,123.0,123.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.1721420288086,2.0,20,16,20,ic0_ti34,28.037865829467776
4,76.0,111.0,138.0,154.0,159.0,161.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.1981201171875,2.0,20,16,20,ic0_ti34,28.037865829467776
5,76.0,100.0,120.0,127.0,129.0,130.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.25983428955078,2.0,20,16,20,ic0_ti34,28.037865829467776
6,76.0,104.0,129.0,141.0,143.0,144.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.15314483642578,2.0,20,16,20,ic0_ti34,28.037865829467776
7,76.0,106.0,138.0,147.0,148.0,148.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.27547454833984,2.0,20,16,20,ic0_ti34,28.037865829467776
8,76.0,114.0,138.0,144.0,145.0,145.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.01268768310547,2.0,20,16,20,ic0_ti34,28.037865829467776
9,76.0,102.0,120.0,124.0,126.0,126.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.23854064941406,2.0,20,16,20,ic0_ti34,28.037865829467776
10,76.0,110.0,130.0,135.0,136.0,138.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.25846862792969,2.0,20,16,20,ic0_ti34,28.037865829467776
11,76.0,166.0,449.0,1226.0,3202.0,7885.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.03087615966797,2.0,20,16,20,ic0_ti34,28.037865829467776
12,76.0,174.0,534.0,1576.0,4103.0,9607.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99945831298828,2.0,20,16,20,ic0_ti34,28.037865829467776
13,76.0,200.0,557.0,1505.0,3712.0,8870.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.03004455566406,2.0,20,16,20,ic0_ti34,28.037865829467776
14,76.0,218.0,720.0,1969.0,4978.0,11614.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08113098144531,2.0,20,16,20,ic0_ti34,28.037865829467776
15,76.0,195.0,664.0,1720.0,4398.0,10423.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00334930419922,2.0,20,16,20,ic0_ti34,28.037865829467776
16,76.0,194.0,608.0,1535.0,3878.0,9075.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.10786437988281,2.0,20,16,20,ic0_ti34,28.037865829467776
17,76.0,201.0,585.0,1589.0,3971.0,9116.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.95658493041992,2.0,20,16,20,ic0_ti34,28.037865829467776
18,76.0,161.0,448.0,1103.0,2701.0,6426.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04125213623047,2.0,20,16,20,ic0_ti34,28.037865829467776
19,76.0,227.0,749.0,2191.0,5573.0,12545.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.088409423828125,2.0,20,16,20,ic0_ti34,28.037865829467776
0,76.0,143.0,244.0,314.0,347.0,356.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.00880813598633,2.0,20,16,20,ic0_ti35,28.332238769531244
1,76.0,171.0,480.0,1283.0,3318.0,8344.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00880813598633,2.0,20,16,20,ic0_ti35,28.332238769531244
2,76.0,107.0,124.0,129.0,130.0,130.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.403076171875,2.0,20,16,20,ic0_ti35,28.332238769531244
3,76.0,107.0,129.0,135.0,137.0,138.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.44888305664062,2.0,20,16,20,ic0_ti35,28.332238769531244
4,76.0,101.0,120.0,125.0,127.0,127.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.4545669555664,2.0,20,16,20,ic0_ti35,28.332238769531244
5,76.0,98.0,126.0,135.0,137.0,138.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.52750396728516,2.0,20,16,20,ic0_ti35,28.332238769531244
6,76.0,109.0,139.0,149.0,154.0,155.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.42102813720703,2.0,20,16,20,ic0_ti35,28.332238769531244
7,76.0,99.0,120.0,125.0,125.0,126.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.54275512695312,2.0,20,16,20,ic0_ti35,28.332238769531244
8,76.0,118.0,150.0,158.0,161.0,162.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.27538299560547,2.0,20,16,20,ic0_ti35,28.332238769531244
