,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,rand_seed,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,age_dist,id,imbalance
9,88.0,156.0,237.0,284.0,297.0,302.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.48186111450195,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti172,4.8231819152832
10,88.0,155.0,214.0,244.0,255.0,256.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.53861999511719,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti172,4.8231819152832
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti173,4.8231819152832
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti173,4.8231819152832
2,88.0,177.0,274.0,315.0,327.0,333.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.521881103515625,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti173,4.8231819152832
3,88.0,161.0,227.0,269.0,283.0,287.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.593448638916016,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti173,4.8231819152832
4,88.0,112.0,139.0,153.0,158.0,160.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.464866638183594,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti173,4.8231819152832
5,88.0,136.0,201.0,232.0,246.0,248.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.44106674194336,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti173,4.8231819152832
6,88.0,136.0,186.0,208.0,215.0,216.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.37511444091797,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti173,4.8231819152832
7,88.0,192.0,306.0,365.0,384.0,395.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.45363235473633,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti173,4.8231819152832
8,88.0,140.0,187.0,204.0,215.0,216.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.19392013549805,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti173,4.8231819152832
9,88.0,156.0,237.0,284.0,297.0,302.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.48186111450195,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti173,4.8231819152832
10,88.0,155.0,214.0,244.0,255.0,256.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.53861999511719,2.0,20,16,20,"{'0-5': 2555, '5-9': 2464, '10-14': 2966, '15-19': 2783, '20-24': 2829, '25-29': 3102, '30-34': 2874, '35-39': 2783, '40-44': 2509, '45-49': 2737, '50-54': 3057, '55-59': 3239, '60-64': 3194, '65-69': 2829, '70-74': 2281, '75-79': 1734, '80+': 867}",ic0_ti173,4.8231819152832
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti174,5.580821228027347
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti174,5.580821228027347
2,88.0,174.0,275.0,317.0,332.0,334.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.36178970336914,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7925, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti174,5.580821228027347
3,88.0,159.0,245.0,280.0,288.0,290.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.43034362792969,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7925, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti174,5.580821228027347
4,88.0,110.0,149.0,158.0,160.0,160.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.316341400146484,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7925, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti174,5.580821228027347
5,88.0,141.0,195.0,218.0,232.0,236.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.28792953491211,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7925, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti174,5.580821228027347
6,88.0,135.0,195.0,233.0,244.0,248.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.231746673583984,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7925, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti174,5.580821228027347
7,88.0,186.0,274.0,332.0,352.0,356.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.267723083496094,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7925, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti174,5.580821228027347
8,88.0,136.0,193.0,223.0,232.0,235.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.05072784423828,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7925, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti174,5.580821228027347
9,88.0,150.0,213.0,245.0,251.0,254.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.34040451049805,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7925, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti174,5.580821228027347
10,88.0,159.0,242.0,290.0,303.0,312.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.353797912597656,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7925, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti174,5.580821228027347
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti175,5.581260299682619
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti175,5.581260299682619
2,88.0,162.0,236.0,272.0,286.0,291.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.36288833618164,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7926, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti175,5.581260299682619
3,88.0,159.0,245.0,280.0,288.0,290.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.430564880371094,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7926, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti175,5.581260299682619
4,88.0,114.0,158.0,185.0,196.0,198.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.31700134277344,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7926, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti175,5.581260299682619
5,88.0,144.0,211.0,240.0,247.0,251.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.2885856628418,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7926, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti175,5.581260299682619
6,88.0,142.0,218.0,239.0,247.0,249.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.23240661621094,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7926, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti175,5.581260299682619
7,88.0,201.0,305.0,360.0,371.0,374.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.26816177368164,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7926, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti175,5.581260299682619
8,88.0,152.0,213.0,245.0,255.0,259.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.05072784423828,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7926, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti175,5.581260299682619
9,88.0,150.0,213.0,245.0,251.0,254.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.34040451049805,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7926, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti175,5.581260299682619
10,88.0,160.0,212.0,235.0,242.0,244.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.354454040527344,2.0,20,16,20,"{'0-9': 4831, '10-19': 5022, '20-29': 5724, '30-39': 6135, '40-49': 6292, '50-59': 7926, '60-69': 4729, '70-79': 3239, '80+': 1728}",ic0_ti175,5.581260299682619
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti176,4.683269882202147
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti176,4.683269882202147
2,88.0,163.0,259.0,300.0,311.0,315.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.36350631713867,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti176,4.683269882202147
3,88.0,167.0,234.0,266.0,276.0,278.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.43158721923828,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti176,4.683269882202147
4,88.0,121.0,162.0,173.0,177.0,179.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.31574249267578,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti176,4.683269882202147
5,88.0,143.0,226.0,266.0,274.0,277.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.28995895385742,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti176,4.683269882202147
6,88.0,149.0,192.0,211.0,224.0,226.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.229103088378906,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti176,4.683269882202147
7,88.0,190.0,275.0,322.0,342.0,347.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.295555114746094,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti176,4.683269882202147
8,88.0,128.0,169.0,195.0,208.0,213.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.04188537597656,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti176,4.683269882202147
9,88.0,168.0,272.0,340.0,371.0,375.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.32052230834961,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti176,4.683269882202147
10,88.0,158.0,247.0,277.0,283.0,285.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.3774299621582,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti176,4.683269882202147
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti177,4.683269882202147
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti177,4.683269882202147
2,88.0,163.0,259.0,300.0,311.0,315.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.36350631713867,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti177,4.683269882202147
3,88.0,167.0,234.0,266.0,276.0,278.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.43158721923828,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti177,4.683269882202147
4,88.0,121.0,162.0,173.0,177.0,179.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.31574249267578,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti177,4.683269882202147
5,88.0,143.0,226.0,266.0,274.0,277.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.28995895385742,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti177,4.683269882202147
6,88.0,149.0,192.0,211.0,224.0,226.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.229103088378906,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti177,4.683269882202147
7,88.0,190.0,275.0,322.0,342.0,347.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.295555114746094,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti177,4.683269882202147
8,88.0,128.0,169.0,195.0,208.0,213.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.04188537597656,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti177,4.683269882202147
9,88.0,168.0,272.0,340.0,371.0,375.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.32052230834961,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti177,4.683269882202147
10,88.0,158.0,247.0,277.0,283.0,285.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,40.3774299621582,2.0,20,16,20,"{'0-5': 2502, '5-9': 2502, '10-14': 2775, '15-19': 2911, '20-24': 2866, '25-29': 3093, '30-34': 2957, '35-39': 2775, '40-44': 2547, '45-49': 2866, '50-54': 3048, '55-59': 3275, '60-64': 3184, '65-69': 2638, '70-74': 2047, '75-79': 1501, '80+': 1091}",ic0_ti177,4.683269882202147
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti178,5.681610107421875
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti178,5.681610107421875
2,88.0,172.0,270.0,313.0,328.0,331.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,41.48959732055664,2.0,20,16,20,"{'0-9': 5407, '10-19': 5137, '20-29': 5753, '30-39': 6248, '40-49': 5783, '50-59': 6166, '60-69': 4898, '70-79': 3919, '80+': 2319}",ic0_ti178,5.681610107421875
