,cum_tests_1,cum_tests_2,cum_tests_3,cum_tests_4,cum_tests_5,cum_tests_6,cum_tests_7,cum_tests_8,cum_tests_9,cum_tests_10,cum_tests_11,cum_tests_12,cum_tests_13,n_quarantined_1,n_quarantined_2,n_quarantined_3,n_quarantined_4,n_quarantined_5,n_quarantined_6,n_quarantined_7,n_quarantined_8,n_quarantined_9,n_quarantined_10,n_quarantined_11,n_quarantined_12,n_quarantined_13,n_exposed_1,n_exposed_2,n_exposed_3,n_exposed_4,n_exposed_5,n_exposed_6,n_exposed_7,n_exposed_8,n_exposed_9,n_exposed_10,n_exposed_11,n_exposed_12,n_exposed_13,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_infections_7,cum_infections_8,cum_infections_9,cum_infections_10,cum_infections_11,cum_infections_12,cum_infections_13,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_symptomatic_7,cum_symptomatic_8,cum_symptomatic_9,cum_symptomatic_10,cum_symptomatic_11,cum_symptomatic_12,cum_symptomatic_13,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_severe_7,cum_severe_8,cum_severe_9,cum_severe_10,cum_severe_11,cum_severe_12,cum_severe_13,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_critical_7,cum_critical_8,cum_critical_9,cum_critical_10,cum_critical_11,cum_critical_12,cum_critical_13,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_deaths_7,cum_deaths_8,cum_deaths_9,cum_deaths_10,cum_deaths_11,cum_deaths_12,cum_deaths_13,quar_period,n_days,pop_type,pop_size,pop_infected,location,interventions
0,424.0,4183.0,10752.0,17193.0,22719.0,28353.0,32739.0,37101.0,40986.0,44505.0,48782.0,52666.0,56323.0,976.0,4719.0,7327.0,6256.0,5400.0,4244.0,3065.0,2643.0,1758.0,2162.0,2503.0,1810.0,1700.0,183.0,269.0,245.0,212.0,156.0,118.0,87.0,71.0,86.0,75.0,70.0,69.0,66.0,104.0,202.0,348.0,451.0,540.0,600.0,651.0,679.0,717.0,768.0,801.0,838.0,865.0,0.0,70.0,162.0,259.0,327.0,380.0,422.0,452.0,470.0,499.0,524.0,547.0,571.0,0.0,5.0,8.0,17.0,27.0,33.0,36.0,40.0,40.0,44.0,46.0,47.0,50.0,0.0,2.0,3.0,6.0,10.0,13.0,14.0,14.0,15.0,17.0,18.0,18.0,18.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,6.0,7.0,8.0,8.0,8.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
1,384.0,3905.0,9134.0,15532.0,21478.0,27198.0,32522.0,37945.0,43313.0,48572.0,53274.0,57472.0,61354.0,736.0,3103.0,5884.0,6468.0,5910.0,5456.0,5134.0,5196.0,5044.0,4391.0,3309.0,2438.0,2191.0,174.0,236.0,247.0,219.0,208.0,204.0,215.0,207.0,170.0,140.0,115.0,129.0,136.0,104.0,191.0,313.0,432.0,533.0,630.0,728.0,832.0,927.0,1000.0,1054.0,1103.0,1183.0,0.0,69.0,147.0,241.0,314.0,395.0,454.0,535.0,605.0,659.0,714.0,746.0,785.0,0.0,2.0,9.0,17.0,25.0,37.0,43.0,47.0,57.0,62.0,68.0,72.0,78.0,0.0,0.0,3.0,7.0,9.0,13.0,16.0,19.0,24.0,26.0,28.0,29.0,30.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,6.0,8.0,9.0,12.0,13.0,13.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
2,438.0,3884.0,10090.0,17089.0,22740.0,28667.0,34485.0,40254.0,45579.0,50629.0,54869.0,61130.0,66931.0,602.0,3937.0,7382.0,6919.0,5838.0,5950.0,5919.0,5360.0,4715.0,3577.0,4710.0,6340.0,6426.0,175.0,268.0,280.0,245.0,260.0,229.0,220.0,195.0,174.0,203.0,253.0,230.0,213.0,104.0,200.0,357.0,473.0,591.0,721.0,828.0,927.0,1010.0,1100.0,1241.0,1359.0,1443.0,0.0,64.0,156.0,259.0,334.0,424.0,509.0,585.0,648.0,705.0,765.0,853.0,931.0,0.0,1.0,8.0,13.0,23.0,32.0,38.0,43.0,50.0,53.0,58.0,66.0,72.0,0.0,0.0,3.0,4.0,5.0,7.0,8.0,8.0,11.0,14.0,15.0,19.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
3,383.0,3890.0,10409.0,15960.0,21076.0,25278.0,30446.0,34656.0,38970.0,44044.0,48906.0,53847.0,58364.0,726.0,4340.0,6335.0,5052.0,3684.0,3745.0,3696.0,2733.0,3512.0,4107.0,4122.0,3835.0,3793.0,184.0,257.0,197.0,155.0,150.0,123.0,108.0,139.0,164.0,156.0,148.0,130.0,129.0,104.0,200.0,320.0,397.0,466.0,546.0,593.0,648.0,731.0,810.0,883.0,960.0,1010.0,0.0,59.0,160.0,231.0,284.0,323.0,376.0,416.0,457.0,514.0,573.0,625.0,670.0,0.0,0.0,7.0,13.0,23.0,24.0,27.0,33.0,37.0,43.0,46.0,51.0,59.0,0.0,0.0,1.0,3.0,6.0,8.0,9.0,12.0,12.0,13.0,14.0,16.0,16.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
4,401.0,3760.0,10617.0,17262.0,23681.0,29346.0,34560.0,39727.0,44956.0,49836.0,53893.0,58305.0,61830.0,469.0,4420.0,7761.0,7451.0,6394.0,5153.0,4810.0,4783.0,4353.0,3243.0,2789.0,2212.0,2230.0,196.0,301.0,288.0,243.0,188.0,203.0,196.0,169.0,156.0,134.0,90.0,50.0,42.0,104.0,231.0,388.0,514.0,619.0,700.0,822.0,899.0,974.0,1048.0,1100.0,1134.0,1140.0,0.0,68.0,187.0,293.0,375.0,443.0,508.0,580.0,632.0,692.0,733.0,765.0,784.0,0.0,0.0,8.0,14.0,18.0,25.0,33.0,37.0,44.0,49.0,52.0,56.0,60.0,0.0,0.0,3.0,5.0,7.0,9.0,10.0,12.0,17.0,19.0,20.0,21.0,23.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,6.0,6.0,8.0,8.0,9.0,9.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
5,392.0,3822.0,9891.0,18288.0,25188.0,30295.0,36699.0,41883.0,47188.0,51995.0,57811.0,62737.0,67171.0,561.0,3721.0,8575.0,9452.0,6278.0,5743.0,5776.0,4834.0,4478.0,4869.0,4962.0,3694.0,3409.0,187.0,309.0,319.0,251.0,215.0,224.0,202.0,173.0,192.0,198.0,148.0,140.0,146.0,104.0,205.0,401.0,531.0,634.0,750.0,856.0,953.0,1033.0,1152.0,1228.0,1289.0,1355.0,0.0,64.0,168.0,302.0,390.0,462.0,545.0,610.0,676.0,741.0,810.0,864.0,907.0,0.0,0.0,5.0,12.0,25.0,32.0,35.0,38.0,41.0,44.0,51.0,58.0,61.0,0.0,0.0,1.0,2.0,6.0,7.0,9.0,9.0,11.0,13.0,16.0,16.0,18.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
6,393.0,3534.0,11876.0,19614.0,26174.0,32417.0,38360.0,44939.0,51092.0,55854.0,62217.0,66577.0,71094.0,358.0,5682.0,10145.0,8554.0,7044.0,6547.0,6975.0,7137.0,5284.0,5519.0,5222.0,3397.0,3132.0,211.0,363.0,309.0,301.0,288.0,281.0,270.0,211.0,205.0,204.0,154.0,103.0,89.0,104.0,269.0,442.0,577.0,721.0,871.0,1005.0,1120.0,1207.0,1326.0,1410.0,1468.0,1501.0,0.0,63.0,207.0,316.0,404.0,500.0,602.0,716.0,784.0,848.0,930.0,975.0,1014.0,0.0,0.0,9.0,19.0,27.0,33.0,44.0,49.0,58.0,64.0,70.0,75.0,80.0,0.0,0.0,2.0,3.0,6.0,7.0,7.0,10.0,16.0,17.0,18.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,7.0,7.0,9.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
7,390.0,4067.0,11202.0,17855.0,23407.0,28302.0,32929.0,36703.0,40291.0,43476.0,46590.0,49498.0,52281.0,886.0,5073.0,7852.0,6446.0,4811.0,3817.0,2790.0,1761.0,1050.0,627.0,432.0,116.0,66.0,179.0,280.0,268.0,201.0,156.0,118.0,77.0,45.0,29.0,19.0,5.0,3.0,3.0,104.0,199.0,347.0,459.0,552.0,606.0,642.0,668.0,683.0,693.0,695.0,696.0,696.0,0.0,66.0,166.0,258.0,333.0,387.0,428.0,455.0,468.0,478.0,486.0,486.0,488.0,0.0,0.0,7.0,14.0,19.0,25.0,33.0,36.0,39.0,39.0,39.0,39.0,39.0,0.0,0.0,4.0,5.0,6.0,8.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
8,412.0,3885.0,10597.0,16383.0,22395.0,28350.0,33558.0,38772.0,43493.0,48619.0,54681.0,59143.0,63689.0,698.0,4459.0,6654.0,6102.0,6238.0,5391.0,4747.0,4263.0,4104.0,5436.0,4839.0,3346.0,3337.0,181.0,244.0,247.0,249.0,220.0,199.0,193.0,195.0,215.0,203.0,180.0,165.0,167.0,104.0,195.0,328.0,454.0,573.0,663.0,765.0,861.0,956.0,1068.0,1148.0,1225.0,1303.0,0.0,67.0,152.0,243.0,336.0,415.0,478.0,548.0,606.0,676.0,753.0,808.0,860.0,0.0,0.0,6.0,9.0,16.0,25.0,31.0,34.0,43.0,48.0,56.0,64.0,73.0,0.0,0.0,1.0,2.0,3.0,6.0,6.0,7.0,10.0,11.0,14.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,7.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
9,376.0,3924.0,11887.0,18231.0,24119.0,29946.0,34907.0,39692.0,43876.0,47563.0,50705.0,53926.0,57554.0,645.0,5684.0,8439.0,6467.0,5937.0,5046.0,3959.0,3179.0,2167.0,1224.0,851.0,1305.0,1605.0,214.0,326.0,308.0,254.0,196.0,186.0,138.0,82.0,61.0,42.0,48.0,74.0,78.0,104.0,244.0,400.0,541.0,635.0,725.0,803.0,848.0,872.0,897.0,914.0,944.0,986.0,0.0,65.0,188.0,291.0,383.0,442.0,503.0,551.0,587.0,604.0,614.0,632.0,652.0,0.0,2.0,10.0,23.0,35.0,43.0,49.0,54.0,60.0,62.0,62.0,64.0,67.0,0.0,0.0,1.0,5.0,11.0,12.0,14.0,17.0,19.0,20.0,20.0,20.0,22.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,8.0,8.0,8.0,8.0,8.0,14,84,hybrid,400000,104,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 1, 's': 1, 'c': 1}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,11.0,21.0,73.0,183.0,398.0,940.0,2159.0,4493.0,8514.0,13100.0,13681.0,4.0,6.0,12.0,19.0,43.0,108.0,251.0,558.0,1336.0,3026.0,6424.0,12368.0,20525.0,0.0,2.0,7.0,11.0,14.0,37.0,95.0,204.0,481.0,1133.0,2447.0,5123.0,9537.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,18.0,53.0,121.0,264.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,14.0,32.0,77.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,10.0,22.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,24.0,69.0,173.0,366.0,812.0,1845.0,3925.0,7573.0,12076.0,15350.0,15547.0,4.0,11.0,18.0,36.0,97.0,232.0,514.0,1188.0,2632.0,5645.0,11029.0,18673.0,26950.0,0.0,3.0,10.0,15.0,32.0,95.0,206.0,458.0,993.0,2150.0,4576.0,8618.0,14154.0,0.0,0.0,1.0,2.0,2.0,5.0,10.0,24.0,51.0,114.0,219.0,468.0,847.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,9.0,16.0,34.0,65.0,133.0,260.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,12.0,24.0,42.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,58.0,139.0,357.0,920.0,2211.0,4769.0,9391.0,14616.0,16756.0,14427.0,13836.0,4.0,6.0,24.0,68.0,184.0,503.0,1275.0,3053.0,6735.0,13461.0,22334.0,30546.0,36072.0,0.0,3.0,7.0,22.0,60.0,158.0,433.0,1114.0,2532.0,5502.0,10561.0,16679.0,21957.0,0.0,0.0,1.0,1.0,2.0,8.0,20.0,58.0,142.0,292.0,570.0,1052.0,1585.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,38.0,80.0,165.0,288.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,19.0,47.0,99.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,51.0,113.0,292.0,768.0,1854.0,3919.0,7763.0,12943.0,16652.0,15668.0,15114.0,4.0,11.0,34.0,65.0,159.0,407.0,1040.0,2534.0,5519.0,11176.0,19521.0,28393.0,34861.0,0.0,3.0,7.0,23.0,54.0,131.0,349.0,882.0,2099.0,4572.0,8886.0,14895.0,20738.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,39.0,101.0,245.0,494.0,885.0,1391.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,9.0,24.0,64.0,150.0,253.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,16.0,38.0,65.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,52.0,92.0,181.0,434.0,999.0,2247.0,4788.0,9052.0,14201.0,16898.0,16885.0,4.0,15.0,37.0,72.0,143.0,282.0,631.0,1426.0,3222.0,6826.0,13249.0,22052.0,30492.0,0.0,2.0,11.0,30.0,57.0,118.0,240.0,530.0,1165.0,2617.0,5462.0,10223.0,16433.0,0.0,0.0,0.0,0.0,2.0,4.0,12.0,22.0,52.0,134.0,272.0,567.0,1024.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,17.0,38.0,76.0,157.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,10.0,19.0,46.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,11.0,25.0,77.0,181.0,458.0,1115.0,2480.0,5279.0,9684.0,10335.0,4.0,5.0,8.0,17.0,23.0,46.0,119.0,264.0,671.0,1569.0,3494.0,7513.0,14122.0,0.0,3.0,3.0,7.0,12.0,17.0,36.0,90.0,223.0,544.0,1280.0,2796.0,5888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,54.0,122.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,29.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,28.0,63.0,164.0,393.0,853.0,1920.0,4126.0,8243.0,13389.0,16405.0,16523.0,4.0,6.0,17.0,37.0,90.0,223.0,528.0,1221.0,2725.0,5886.0,11990.0,20337.0,28861.0,0.0,2.0,6.0,12.0,31.0,75.0,174.0,439.0,1027.0,2225.0,4835.0,9405.0,15348.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,18.0,50.0,110.0,226.0,484.0,900.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,20.0,43.0,86.0,156.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,11.0,26.0,47.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,38.0,73.0,119.0,263.0,693.0,1534.0,3434.0,7129.0,12011.0,15688.0,16032.0,4.0,14.0,32.0,58.0,114.0,192.0,412.0,984.0,2219.0,4909.0,10193.0,17944.0,26646.0,0.0,2.0,9.0,21.0,46.0,89.0,156.0,345.0,817.0,1890.0,4101.0,8059.0,13583.0,0.0,0.0,1.0,1.0,1.0,6.0,9.0,18.0,41.0,88.0,205.0,437.0,784.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,11.0,23.0,55.0,122.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,16.0,35.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,37.0,66.0,192.0,456.0,1105.0,2458.0,5114.0,9590.0,14703.0,16776.0,16727.0,4.0,5.0,19.0,45.0,108.0,265.0,636.0,1561.0,3444.0,7292.0,14030.0,22963.0,31111.0,0.0,1.0,3.0,15.0,37.0,83.0,215.0,549.0,1298.0,2845.0,5894.0,11064.0,17197.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,21.0,64.0,127.0,302.0,570.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,18.0,37.0,85.0,172.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,13.0,29.0,63.0,14,84,hybrid,50000,4,UK,"[cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,753.0,1669.0,3380.0,6133.0,9149.0,10136.0,8048.0,5081.0,2856.0,1451.0,727.0,652.0,157.0,359.0,970.0,2245.0,4744.0,8958.0,14420.0,19170.0,21924.0,23408.0,24108.0,24395.0,24532.0,0.0,103.0,318.0,833.0,1903.0,3822.0,7019.0,10794.0,13707.0,15437.0,16279.0,16682.0,16857.0,0.0,2.0,12.0,38.0,105.0,197.0,393.0,665.0,1020.0,1261.0,1424.0,1497.0,1534.0,0.0,1.0,7.0,13.0,36.0,66.0,116.0,196.0,319.0,423.0,479.0,515.0,524.0,0.0,0.0,0.0,1.0,5.0,11.0,19.0,41.0,70.0,107.0,156.0,193.0,211.0,14,84,hybrid,30000,157,UK,[]
